customer_unique_id,frequency,recency,amount_spent,review_score
ce60a50b73f7934a7d4caa92f2f05bbf,2,411,127.9,5.0
ce6160651998b40db0a0f3b9d69f7f3d,3,68,584.74,5.0
ce7de4f4bfbad6fa8f517283d0ff0095,2,127,110.32,5.0
ce80eaa6f2ba0d5c07efb6aa0dbadc8d,2,355,171.0,4.0
ce810a11e88562c4c10f642e7487c5a5,2,299,83.9,1.0
ce87153ae6d1e210517154ec1057aad5,2,196,172.89,3.0
ce8b665ad7a00dfee2a4fbd19dedb82a,2,233,456.65,3.0
cea53144530cc3367e429dcb7b697b72,2,572,111.80000000000001,4.0
ceb767afcf00ef4fedae42343064aa3d,3,229,75.9,4.666666666666667
cecc19ff12c206e6368dd1e9c22a848d,3,211,738.39,5.0
cee4e6509d99d45518c65d26971c1cbb,2,456,195.89,3.0
cee86ef4954e9d77f02cbc2276dd75e7,3,151,419.8,2.3333333333333335
cef2883537239067f21cf38c1b2abb32,2,214,79.8,5.0
cef29e793e232d30250331804cdb7000,3,271,856.3599999999999,5.0
cef42836ff25476d55c9a3e58f8da99d,2,77,135.9,5.0
cef44ce121b124fdc3438472b1ac4e9a,2,250,38.25,5.0
cf004a37244a84e6569ae75d1efa7149,2,517,175.91,5.0
cf0bb203e30cd0e0a63bb92a37cffb3c,2,125,331.9,5.0
cf0d8069ba8dcb8fe49baa6a3b3f9f55,2,315,58.9,3.0
cf26c0ed98d29abab5c9fe2643f88d19,2,565,29.98,5.0
cf2c9ff6ae4eebe3a21b152f21cdd3e3,2,111,249.99,4.0
cf32aeb4e8a323e6499a573ac5c90326,2,428,164.65,5.0
cf4935767b14a8312de405de5d5bbdb5,2,265,184.04,5.0
cf56ccfd32ac8a510501a6fa69972c74,2,60,137.5,5.0
cf6183c0caa8e012e8587a9e71ce2888,2,309,370.75,4.0
cf7d5df4ee5ebe39ed41f0c5c1584b1c,2,445,169.0,5.0
cf8184665e75b70ff95922909d792bdd,2,376,234.9,1.0
cf87af044b90fd10dafe53dbf69680d3,2,244,61.599999999999994,5.0
cfa69922f9968e0e6271647abda09b09,3,75,29.99,4.666666666666667
cfb025f193db116549c9c23e4d58e3e3,2,293,90.8,5.0
cfb3d9990f9b5b8dfdac45764fb0ccbb,2,391,80.0,5.0
cfbf4886ae3c9a97d20957d147e50fbb,2,347,177.75,1.0
cfc825aab2e34838449bf5df3fba69af,2,496,19.9,5.0
cfd343626f212446489ea72ca29c8e3f,2,286,133.1,5.0
cfdaaa0caea59b06efb4b0fb8c700684,2,592,169.8,5.0
cfe336d6f2167891f034810c31fc651d,2,338,79.9,5.0
cfe8761d625f154e0aef2c3ae31adc7c,2,507,178.48,5.0
cfe96f24bd8c36325e0d92e44324cf66,2,384,126.46,5.0
cff2e70f7fd43f570fd3ba208bef731e,2,476,207.97,5.0
cffe0bf326840211fd854576c4064129,2,198,159.49,1.0
d001f22d6b7e8e3b4c322cc83d77495a,2,157,207.8,5.0
d006d6b9951bc8e4dc6953e57e050cf2,3,107,72.78999999999999,3.0
d00cb93157046651ca3e21a3fc422413,4,333,441.89,1.0
d0145502f422d4a9387f75186674f29a,2,210,166.9,4.0
d014f51b7dd542baedb3b0699a2a53ba,2,107,36.2,5.0
d0175fc564515a47e95bcfdf40e6bc07,2,126,439.9,3.5
d01945e39c3efab4cb031657ef8f2766,2,370,38.99,
d01cf8c6c7c836c5dd9320585928f42b,2,184,45.0,2.0
d01d54208bf0038028d9fba4bd495ea2,2,122,108.0,5.0
d02575e6d822a07d825561195cafee33,2,97,73.3,4.0
d02cbb85434c84acabb8e81bbf064d3e,3,194,87.8,5.0
d0401aa66d5c33ae752ece32f8474d3c,2,162,184.89000000000001,4.5
d045537cf9bd29e415334af5a6cb8ff5,4,451,153.8,4.75
d049011de14a77bf99fd493f4d56f001,2,292,14.9,5.0
d05013504cc471a973af3e91dc6b52fe,2,203,78.0,5.0
d052fe86655dae0e952c1bacbbb99d7a,2,163,169.89,5.0
d059a0ec4c911c7abb10602099670325,3,444,156.17000000000002,2.0
d05c44a138277ad325d915c6b7ccbcdf,2,40,0.0,4.0
d05fdf65460ea1bf8735cd5843c3d97d,2,218,281.0,3.0
d0813c57df04369487ff42ab24dd0ac7,2,329,74.27,1.0
d08c29302907086e8fe823369542f3ae,3,55,403.88,2.5
d091bff638f800d2e30a8aba790f74c1,2,604,45.9,5.0
d0924cc48eeb9e613a31e365ba1db47d,2,261,201.9,4.0
d0af5dec42f3bf160195f5bcb704fd01,2,412,11.4,1.5
d0b2f9c9f13d9048969517d02237b432,2,603,21.99,4.75
d0b4d070b79dfda98aed0d61463d99ec,2,554,168.66,1.0
d0bd25a13b24e8d59a11adda68bd3ecd,2,476,266.98,1.0
d0be859f85cda9d896ab14e4ffba955d,2,243,303.0,5.0
d0c62583f73531eba6338b2390e7a861,2,148,204.8,5.0
d0c8fa169b9f2995d6a1692a0e3aae32,2,291,301.77,2.5
d0d4c1d3dfb98ee43fda6a93e53e5709,2,85,67.15,5.0
d0e376592a3036444738ee6a426785c1,2,261,158.33,5.0
d0e4d11c07a9872b5c41cd8fc63837ba,2,439,76.9,5.0
d0e4eb7f19326cba84b20949f1c90393,2,310,24.99,4.0
d0ed0d8dd6a919b2aad302fa1cae682f,2,147,163.89,3.0
d0ed2b32e947d78eee48981b7f031575,2,433,244.9,3.0
d0ed9308bbe21930c658ae7a063d040e,2,325,157.0,2.0
d0f6a442ee95ea8674c2d8ba325f41c0,2,170,749.0,5.0
d105a60a6dee61fad9cb8b0e649a49ad,2,329,139.89,5.0
d1085381045ea6f88be5cc3e14c61e55,6,513,54.8,4.5
d10fb5de0a3fed8a598aa7fd3aa1be14,3,585,439.70000000000005,1.0
d130666a33d3681209c5c752fe56ee10,2,353,564.0,3.6666666666666665
d132b863416f85f2abb1a988ca05dd12,4,87,950.81,5.0
d15d612a2a2f4499c1fdfbc7b3b02476,2,301,32.9,5.0
d1648c587d8b9f4e343a6a0c1aae6a95,2,365,100.96,2.0
d1685e608f13ba34bad6e8bca853525c,2,114,89.0,5.0
d16f2966cda34d01f661bfc50635edb2,3,109,449.59,4.6
d1763ffdda14239cb1875f180fe5580b,3,512,193.8,4.0
d18226975e699290279749eb64a11da2,2,529,69.9,5.0
d196f8d3f7ab0d427d498a9d89dcffc4,2,618,44.8,3.0
d1b1a515d00c439c119352339757376c,2,104,344.99,5.0
d1c1745d918b9661759fce57da31a2d4,2,261,301.9,5.0
d1cda6997ec00dd06cb0de062d2fa517,2,238,57.79,5.0
d1d5df8c1c5a2a239bbd30a2b2685f66,2,233,104.0,4.0
d1e6c8c7d7221901a3ba73196f98b9c5,2,157,60.510000000000005,2.0
d21fb1e8aee69c608f5c2fb5b6c28cad,2,164,41.75,3.75
d2212e9666e230754f64c958348e5d1d,2,88,128.8,5.0
d2302d80561ca01cf25096d0a28f07b4,2,131,264.8,1.0
d236006dffb32725e28fde955d09fbc5,2,85,123.88,3.0
d244eded4b8968a6c533fde90dd4eb5b,2,540,128.9,5.0
d24e1d0902dac57dd313bcf4f9c80160,4,177,77.0,5.0
d2560fea402745a0f20f542f829c6109,2,491,13.98,5.0
d262a1a1abd12ead162803a7a3b00a2c,2,327,49.0,4.0
d26c616e241736e0c1c1ab14150239e7,3,155,336.9,1.5
d270eb25f6d487d94778d358b01c651f,2,423,32.85,5.0
d27295915d486516b99c3aed8628e83b,2,184,885.9,4.5
d277ef4a75c805239e54be86625e0722,2,221,160.0,3.0
d2787622df9fd933c164f7cf696a4e2a,2,385,279.8,5.0
d28807b712185e7c8ddf7f5c337385e7,2,388,106.99,4.0
d29019c6fe58343d55caeb6f76ae2278,2,285,136.8,1.0
d2925e8624ac68e8e49f5e35e2d36822,2,317,189.89,1.0
d2a21549bd13dfc5f3a8ff1c01e0b0eb,2,288,87.0,4.0
d2abf5d285be0e8ee8b546305c74454b,2,540,45.0,5.0
d2c30c00f9787faf7349ea558c153613,2,121,289.78000000000003,5.0
d2c416a539648f1a516b9e18d0725388,2,366,358.9,1.0
d2d3ed262b31f2bb50932fd0b1ab5df7,3,531,249.95,5.0
d2ebf7e1ac744c96ba6e3a80e466518f,2,343,89.99,5.0
d2ecc28fac1b377eefe7b209a895626a,3,316,334.0,5.0
d2f38262a9f66d15aa9fc2b60ea873d9,2,502,149.89000000000001,5.0
d313b1a569a330b872532424fd66eaeb,2,453,22.9,4.0
d315173c9b21c1dd742e78e0ff472fb3,2,416,166.85,5.0
d31e23d330e7ce67e5e22af44d244ba1,2,617,194.94,5.0
d3359a56d96666ac0c21bb01e7a61c95,5,209,266.95,4.5
d3383e8df3cd44cd351aecff92e34627,2,157,35.64,4.0
d33c361fea25d803a6f5a386ab39da0f,2,85,80.0,
d3581765bcf955dcf282b1642c74157c,2,267,57.8,1.0
d35add94591c282fe5555e6d24be10a1,2,170,128.4,5.0
d35b852498996bd67a141c266e92f35b,2,484,19.99,1.0
d3637a49be0f9ce81422c401f4e1c352,2,332,233.89,5.0
d366cfc097d250c153a712cebfc7d94a,4,254,356.8,1.0
d368f7a4811451ab379d8f037c111949,2,242,48.9,1.0
d3738b2218832d0397dbbceffa3f3514,2,241,149.89,1.0
d3741290a08daa355b2f64eb833129d8,2,165,138.82,5.0
d375c3a3a6bff030c08c6d4109b3f226,2,339,134.9,5.0
d37b5d5b492f667ea230e377a97fe859,2,260,145.4,5.0
d383ccd394fc5ccc2418388b70060ab7,2,128,51.84,1.0
d3857f98166ef23ca95d44cbe9b1828c,2,163,538.9,5.0
d387ea85dc301a91740e31360d355686,3,142,418.9,5.0
d3882d7abd0c66064d740d7ed04dd1ef,5,245,68.14,5.0
d38af04fcd13c9685d0c326c40d973e8,2,330,68.0,1.0
d393419796111dfaf317ca354f6c30e6,2,309,38.25,5.0
d3b7b3c1e6a1e88e1d8f2d0131acf460,2,144,819.8,5.0
d3d376410e215ee0e6a3dd23b3c1fd95,3,162,29.0,5.0
d3d6ab62e2b65c66b94b19924886f9ab,2,324,184.94,5.0
d3d7dd472d49050c5f6c1e81f71545f0,2,497,116.99000000000001,5.0
d3e6520dde5fda9917fb56ffc3066d66,2,207,336.9,5.0
d3efd0ae3bee9c35f302e336aef87b99,2,555,134.8,5.0
d3f15df5924e63131bcdac6364b6a6fd,2,558,28.9,3.0
d41354e6a6ae039648012f25e66af000,2,176,117.0,1.0
d419aaf930662d4df4ee988b75b9123c,2,287,196.8,5.0
d42abb03c8796ea293a48772c24843c1,2,248,181.3,5.0
d42b2752f04c8b661506333f88f70177,2,194,104.71,1.0
d42d80a0e58167c0dbb59315c93788bc,2,120,97.9,2.3333333333333335
d42e9a422c68c20da3bb5744ba9c3fdf,2,273,71.96,5.0
d4336c36fbe83d4668606c4361932e1d,2,263,159.95999999999998,1.0
d434f0501c5bfbf21a5542885936f711,2,416,59.8,2.0
d43c6aa82fc6dc2c43d6813a4822081f,2,276,79.45,4.5
d44ccec15f5f86d14d6a2cfa67da1975,3,341,290.8,5.0
d44f553a3663a6323c901cf1f0a47c87,2,51,143.4,4.333333333333333
d451891847b64bb4cf9a40e9cfe1c7a2,4,618,456.97,2.5
d460303005eb560b9053d48589bcf79d,2,450,29.939999999999998,5.0
d46f0f655659cbeb210db2a746b2554f,2,316,59.0,1.0
d4a5e9f19897de65433c9d97bf4b9f8e,4,91,514.99,5.0
d4b0546eafc45b6b4880a54583880931,2,171,357.97,3.0
d4bfdb188411b1d1fdd0a66e8017e8b4,2,478,274.9,4.0
d4c08fff82e9995899d6f5377b5d5367,2,440,39.4,5.0
d4cdd33337b376b897374338716860c4,2,323,55.989999999999995,1.0
d4d13f7f2d183537ba2074adf27b155e,2,447,358.9,3.0
d4e365482617be6d91e1271aa793b3c2,2,418,19.9,5.0
d4e5ada242c876e58b2dbbcfaa80d977,2,192,169.98000000000002,5.0
d50c10b739ca1b20e38519852508ad9b,3,68,266.9,2.0
d526c2df957cc6b177070216427c299d,2,69,34.75,5.0
d531c1aedd13d2744fb99daac056bedd,2,491,22.0,1.0
d53362e84749ae00dead18f33d929f5c,2,195,142.0,5.0
d535471db72095137da93810c98af688,2,235,152.8,1.0
d5419994a02a55d4b7cd00e77fabdbae,2,314,1140.83,4.333333333333333
d55417a83a73d1702b43988e63f0731a,3,175,152.2,2.0
d55e256d29e4f7d3c2683642e0ffc7a1,2,223,102.9,1.0
d567f29ec5fa447c99e949f337f3a35c,2,305,132.89,5.0
d56ded4569dd9821b2f83710a56afbde,3,426,164.99,5.0
d5819bc528ad4e776e70dc08e642685b,2,239,79.9,5.0
d58760239457cc420d92744d97087921,2,105,113.79,3.3333333333333335
d5b4fce33a7ef8e6025bff334e6bbf1d,2,140,181.9,5.0
d5ca668597a3b40c1e527db8c761f03c,2,232,52.7,5.0
d5ddf34cf6c2c4b17510f778b7335e1d,2,472,589.0,5.0
d5e26e279c46738a6d4a55e037dc77b7,2,190,49.8,1.0
d5f79f616536f08c3946ee6ac810a43a,2,379,134.23000000000002,5.0
d5ffb01a18220bff913bad2291a54772,2,234,57.45,1.0
d60483078c0c81748581f80d355bbcba,2,100,473.9,4.0
d615a46ee39d41088222d36e46fb5c03,3,361,151.79000000000002,4.0
d633949030fd101bb4bb0683b0d90f50,4,149,35.0,5.0
d64023c35e5c1452ce568e993ac12c86,3,120,121.0,4.333333333333333
d649357bd5b1b116bf9662f41259db37,3,55,141.8,1.0
d6535f2f0e7db43f179a4ffe4752f33d,2,283,14.9,3.0
d65921a138c59000aff343f8c991b896,2,141,239.89,4.0
d65c32925d7e29eb440266a1eba9a10f,4,72,162.0,4.0
d66bcdc1bb575be02bb35a3f5ddd823d,2,212,198.9,3.0
d66f438b3fcdcf22e7224aaeaf525443,3,327,108.0,4.666666666666667
d681209e8e330f640987111ec2d1db09,2,245,310.49,5.0
d687c16dcf223790dd97278b2cdbe240,3,260,532.0,4.0
d6903bc66ac9ae94d0bec00ea5c39568,2,148,248.9,4.0
d692987a5b3a5b5c9eba6b5e4ff7aa76,3,219,35.0,1.0
d6b7b7b651f4a32b5c16f62c01f3b565,2,84,186.0,5.0
d6caf670c8bf91aed723f242cafb71c8,3,165,92.8,3.0
d6da88f652fc0f69dea0db20393a752d,2,71,185.9,2.0
d6db3091e8c13023bf1e6d367b8c0847,2,90,94.5,5.0
d6df1c8cb71c59d9b52d828dc6d0f5b3,5,181,52.0,4.0
d72c8efab3fada3d046ea0afd623dd16,2,396,29.9,4.0
d72c999bc855937d36d7e5f4e6019497,2,87,426.8,5.0
d73238dc01a257f5439f611e3cdb199c,3,360,207.29000000000002,1.0
d74572d564d4ddc3cf3d286fdb4145eb,2,93,114.0,3.5
d74c9bb007238fda00a3ea54422fa110,4,267,24.9,4.0
d753459418d268407f19b64be28e3c5a,2,650,20.8,5.0
d75a854dd5534f42bfac3299ac2d0b33,2,217,204.9,4.0
d75acd4c5b7b4dfd32b9d9172b195419,5,134,258.8,4.8
d7624d219b6ffad980e91412174db310,3,559,54.09,5.0
d77aa95864ae5b42160937615628723a,2,413,1200.0,5.0
d792207a143bca423ba1685b30e34557,2,118,168.8,1.0
d7a86208b8dd2e697ddf825c386a0402,2,303,251.79000000000002,5.0
d7a9f47a1c943e087a775dc2f9d43eb3,2,183,109.97999999999999,5.0
d7b402c756be57180fa0df36f58d8b7f,4,464,100.94,5.0
d7b4f3c9c89ba771ef099693c61d7085,2,308,77.9,4.0
d7b918d0c8219843c0a245d589680a60,2,445,298.89,1.0
d7bf7cfe09c3d0f40e1cabde2dc17fd4,2,110,325.59000000000003,4.5
d7c6335139cb055ed0ce1125ddc788d8,2,323,200.91,5.0
d7c6bdf20c4ec9c9cda815dde58e778a,3,489,79.98,5.0
d7c90f6ab0a9d694c9f37bb8d027a19c,3,243,266.67,5.0
d7dae4f93f4e804e66ba98e51e3efaf4,2,148,212.0,5.0
d7def44f47f1bb64b770c438641a5f50,2,98,231.9,2.0
d7e0432688bbd72d3567568903f6117c,3,259,178.3,2.4
d7e306d63be84c9bd5cecf2f851d3c19,2,407,114.80000000000001,5.0
d7f357d491ff32cb576cbda1a1e5e1e0,2,453,175.0,5.0
d7fb410ce33db84828fa62bca8bfc654,2,408,92.89,5.0
d7ff7ae0439a924696285b571e70f203,3,71,25.45,1.0
d8040447345a69f29cc595c5c6df5b3b,2,372,75.8,1.0
d8079e13179a4ba20a2d06c42e713ff9,2,352,159.89,5.0
d815021b4d2400e191b912e96d494b2a,2,445,129.8,5.0
d81bc4bbe85d4432bbd96d5241268903,2,53,76.9,1.0
d821b0981be9795c42ff1b2dece149cb,2,297,199.89000000000001,5.0
d83257348027bd8c59a228cc034de5e3,2,127,169.89000000000001,5.0
d836cdcc6b2608a7f0ddf11e9b5bb2e5,2,117,144.8,4.0
d8512697dee9c887444a41d7a3125ff8,2,163,93.0,5.0
d870a06834e68bdc8864f3a9a97e73ec,2,292,747.0,3.0
d87cd982d4b793abe00c75c000c89237,3,310,130.89000000000001,5.0
d87ea5e1e23e42953de9a2e6aa31c80e,2,324,334.0,5.0
d885d4dcc9bb0cbaf3e7aa0fa4af16e0,2,89,72.0,1.0
d88c6d8c0caed386e83167dc6c448dc9,2,59,196.5,1.0
d8914408a1f960155489582d080bb52a,2,78,39.870000000000005,1.0
d89cda51daee5f58ebd5d1d12a4575bb,2,108,164.99,1.0
d8a89dc47bde7dc0b83a3434cc017ee1,2,344,434.98,5.0
d8ad2c0c09bb419ee20bbbda66ed6d9c,2,214,104.9,4.0
d8ba8c5553a562b95fcb9de3a4d81446,3,140,62.980000000000004,5.0
d8ca95d946a44bf4af460bc5eea8c00f,3,154,121.4,5.0
d8cc3231a8eda4409875bb69bb91f594,2,497,384.9,1.0
d8cd82807a4410f5091fa7e41b0dad0d,4,422,294.8,5.0
d8dc373219d0f95053c8d65df85a7f1c,3,70,188.34,5.0
d8e4bf349af9df104faeef494ad2c6de,2,379,119.89,5.0
d8f3c4f441a9b59a29f977df16724f38,2,53,62.9,4.25
d8f979fcfc0ce686f6abf5af5f5217d4,2,362,285.8,5.0
d90ad5d193792bb1ea740bd2168f2414,2,524,115.99,5.0
d91efbd222f50e01299e30472dfb6c7f,2,86,32.5,4.0
d92462d83762d5e5c112bccc344119e6,4,329,86.9,5.0
d927267e54f07b9e0fd408d2f840024c,2,519,242.70999999999998,2.0
d92e065f815b20aa0535f71f00efb6a9,2,323,188.0,1.0
d936da095a235937dbcc81ab08bac901,2,274,75.89,5.0
d970a2354b55cfb67fa5840b9b4936ed,2,79,215.0,4.0
d9752ac494a2b97507fd2faa478cabd9,4,453,89.9,2.0
d97b3cfb22b0d6b25ac9ed4e9c2d481b,13,365,473.99,1.0
d98e8bc69613567a40627c7cf5a8b8af,2,380,54.0,5.0
d991d3ae7a0de4096b433ddc61afc932,2,395,129.45,1.0
d99f6517413453aac88d83b92746add4,2,114,143.4,4.0
d9a2eaabcf3dc83784f91e6559cbb15b,2,327,168.9,4.0
d9a99b290182aff8db93595d904ab99c,2,625,83.2,4.0
d9ad5b8ce105bd3baced4648987fbbfc,2,149,329.9,5.0
d9d038353abdad5717e9d11c1748736d,3,437,119.80000000000001,1.3333333333333333
d9e1b1a2be1099683792849d51b2edc6,2,309,121.97999999999999,2.0
d9e6c750121d4d84ba6f2cdc6cc80008,2,296,98.99,4.0
d9e97e176fab9b275f9665eef6151a7b,2,163,136.54999999999998,5.0
da0161a3715285aa96579834b9ee8597,2,368,137.9,4.0
da0440138fea4368af70b5cb01126a9c,2,418,156.89000000000001,5.0
da0db337ede939840c3b01ee64616282,2,496,384.9,5.0
da0e31c87bf4dabf44ea70f7a990f685,2,326,69.99000000000001,1.0
da122df9eeddfedc1dc1f5349a1a690c,2,564,7388.0,5.0
da1e7179b9c5a1494d78528cbcf05aa0,2,342,1399.9,3.0
da287c10689b6cc622b0b1ab1457c587,2,288,47.6,1.0
da29b8a3970adddb9ed2dc8a492065af,2,394,114.9,4.5
da2b78576894a7f95d45bfd20250cc54,3,317,374.15,3.6666666666666665
da42590d5fb158dedc2996e0cdf95a58,2,463,172.0,3.0
da4aab0d8d3e91a21cb28a1cdd79c6ac,2,135,197.0,5.0
da4f77b9b9e3e0327244f0c62f33a572,2,84,77.89,5.0
da5bbfd583efb762f6fda762f1aaf4a9,2,539,104.5,2.5
da8198ea45b815ac5588df1dc7f66661,2,244,74.99,5.0
da8618694dda57a7eb9be2611e110f35,3,90,139.0,5.0
da8ac849037c7201a41a4db0b1fa963e,2,143,350.0,5.0
da8f764b90a3b800f31d093c22cd3074,2,285,234.89,4.333333333333333
da9301e93c92fe00d509f6ab1a45e88d,2,485,111.9,5.0
da938ecdfde4d90f6c247bfa5233c66a,3,460,105.59,5.0
da958308298321fb8d5fb1432e2d3bf6,2,369,126.0,3.0
da97d3a5a7013344d88b124902922376,2,288,38.89,1.0
da9a03e098e776cf14b358ef2b648374,2,190,12.99,5.0
daa7bbf7016cc30bf64f97d1db63e5e6,2,460,62.95,3.5
dab16a0cbc175e43eed97e748788e333,2,82,118.0,5.0
dacc6ebbfa14d7f72e6fb93e419d205c,2,265,35.0,5.0
dad9e634284872d012677965e512b57d,2,126,258.9,3.0
daec9f67248b12c4a7766c16541ce32f,4,55,53.98,4.0
daf7dfe5576b8c581e8353aa8608a008,2,568,91.99,5.0
daf8072197465eabacb942e6f644585a,2,430,41.0,4.0
db03954a9a1cc5e71f6e0f73e81a628c,3,377,483.0,4.666666666666667
db07fd2ad9869f8356b1fbeefdac31e8,3,207,119.9,4.4
db094faaa9628ba9f5e5da127407f139,2,113,90.7,5.0
db096090d366edab84ac3286370ba467,3,286,639.0,5.0
db0beb87bba98eb44e1d3fea46e90b5a,3,186,43.010000000000005,1.0
db1677d58ff684b027e8ca55ff02f7fb,2,232,179.49,4.0
db1af3fd6b23ac3873ef02619d548f9c,2,467,242.89000000000001,1.0
db28fc41c6aae0d92e04d0e0c127f6f5,2,162,110.32,2.0
db29fa1f0d621557cec5d539a6e68050,2,442,222.0,5.0
db539c729198334582efc7b53c803c79,2,561,68.89,5.0
db5845a22edcc1c05394690732caa60b,2,393,139.67000000000002,1.0
db5fef9a80719fb3c4417aac6f847ab8,2,236,179.99,5.0
db63d1938f9fd68035212ae046df6917,2,56,69.8,1.0
db7d237377a3dbaccede13b803c28306,2,266,342.0,1.0
db8486f106d2a7d4136a2cdd32ae7870,2,151,67.0,4.5
db856e8cb7586dd746d36ee69f7dbe68,2,205,89.85,5.0
db8e4be2382fc04a998f0f1875767ee1,4,90,276.0,5.0
db98683c0f4cba7460c2685789c58c91,2,567,26.0,5.0
db9a58053c3f7ab8be9970e6b2186567,4,155,298.4,5.0
dba63d24ca222a17945a6aeb6e6c0ef1,2,154,201.9,1.0
dbb8985cba830b580df7d14ef6a5d548,2,168,129.8,5.0
dbbda69ec0b66b2a5ba148ef8ea721b5,3,184,39.99,3.0
dbc19912d7a5ce777b71178146f803f8,2,191,83.99,4.0
dbd74164682e2397d489169439362184,4,452,89.9,3.0
dbdfcd1e9de47452f3c9b0229bc0edc3,2,373,249.8,4.0
dbe1f72423b35ecd39ebd4170bed945c,2,257,39.0,1.0
dbf27222f9c7369aaebf2fe82abf4b49,3,376,37.16,1.0
dbfcc5deb3b691c5e01287d8a4b1efcb,2,191,18.15,5.0
dc0274a25d881c813da7d55b7faace37,4,244,31.1,5.0
dc16f70ee65e209df2447fffce7cbbf4,3,122,32.7,3.0
dc1b1c4c02997d9302e4b3084515f0ec,2,326,68.0,
dc1dac999319e4de0009df7ad0d02104,2,510,94.80000000000001,5.0
dc1dfaa9ef5d24bea5b9103b13d253fc,2,350,94.9,5.0
dc1e294dceea9fbe6bd8646954e03c95,3,256,299.9,5.0
dc3e4aeaf7e4e68b6177a0ff0bfc149d,2,80,237.0,5.0
dc450fdb03562a6d52752858f7855348,3,608,466.79999999999995,4.333333333333333
dc48b0a1b0e6abb6586f322c189f6b93,4,57,253.7,4.0
dc591097f939fa6a57749d030d937500,4,478,692.51,5.0
dc6502a8fc5ef5239994a36192e7a0ca,2,161,319.39,4.5
dc6ac849aa384fa44fc33be6201fbd0c,2,96,203.89,3.0
dc80a79483121fee90b0d2f53d1054f5,2,280,725.0,4.5
dc813062e0fc23409cd255f7f53c7074,6,55,427.76,4.363636363636363
dc858be5b0bb881c067192937bf4ff78,2,258,78.8,5.0
dc9108cdc59294eebe936e0971e6da63,2,404,208.0,1.0
dca9a13536adcef18c6c5859487347b1,2,214,395.79999999999995,5.0
dcadcf861ee65d72a06b67b17b1451fe,2,114,106.80000000000001,1.0
dcae10a371a35e87b7e88b8724a7bbea,2,364,108.9,3.0
dcc9b6eac03a7f9c934c35aad0affdca,2,207,37.9,1.0
dcc9c0fd8dbf091ca2965710ef45c16c,2,451,95.99,3.5
dcd27efb93b723b301f8bac00e5d7e01,2,156,292.8,4.0
dce45a384a6b749722f5d324f68aa7e0,2,278,158.9,5.0
dce6dc77c19d239bfbe9d77dd4d0ef98,2,167,141.9,5.0
dceb4917f47969515db757f78b8851eb,2,241,145.9,1.0
dcee1e44ded6f1bfc5b4988d771243da,2,316,717.9,3.0
dd041c565b59e0e93cd10371d4e21a9c,2,283,142.54000000000002,1.0
dd0c3f3af94f2d203f2ee8baed6eec66,2,196,278.99,1.0
dd12487859031219d411baa6f6ac20f5,2,225,466.0,1.0
dd1640a5d21d24d20ee6788725a303b7,2,383,519.84,5.0
dd20866f2a6d0f83a61cf8887a09528d,2,72,77.9,5.0
dd25b514ee922669e5de2d638199a3e3,2,278,162.8,5.0
dd3f3df4fad9f5ccebd55cda66875a3f,2,134,136.0,1.0
dd47740f3c285d15d8c9c72fc204e78a,2,96,159.8,5.0
dd49b43b7c5dc2dba635edf62e8feca8,2,413,49.99,5.0
dd6ca4bccbd21803d32139af5b908fd7,2,308,124.80000000000001,1.0
dd6e665621eca3de5e37b072f7d50f0c,2,385,95.7,4.0
dd7b0e9b51e5377bd9c1fd3e286c7b9d,2,233,5.99,2.0
dd8253fe17486f2e2cbff105e36e4a55,2,275,836.9,3.5
dd8c09f1b309c9ffc302c745550a9ff3,4,376,729.6999999999999,2.0
dd8c586651f9232e473ad86cf89c143f,2,545,82.9,5.0
dd9b235dbe7d48c82caca4da097a2240,4,154,278.89,2.75
ddb6c620ec1a4a81641076966fda30ee,2,391,56.99,5.0
ddba0e0afb9e4924ca45fc487b19a17a,3,132,235.62,5.0
ddbead72efcebad74eb7e952b034e995,2,628,42.0,5.0
ddcbd9c87bce192fc14812129a7894da,2,200,439.9,5.0
dde8dd36a5290a1bfb650e1c8037b88b,2,468,238.81,2.0
ddeb6f3566dcf17cb455271ac103a73f,2,259,348.79,4.5
de0bf4b52c6b76e5ddc39b9bd24bbb26,2,330,78.0,4.0
de0cd4a836cfd7c507e551fdba5a0bc1,2,213,279.85,3.0
de18795710878308ae1ee6c113107e38,2,419,217.89,1.0
de226a12fac20b56580d731ec8ab8623,2,115,160.9,5.0
de3310643e5dc5aeda6082c500dc629f,2,327,116.9,1.0
de34b16117594161a6a89c50b289d35a,6,272,437.0,3.0
de3da035327809e57b95f4da954f2322,2,173,144.0,3.0
de556953f937147c125f4b9bb95f815c,2,98,979.0,5.0
de5a3ee2788b0745f72d262caa6a91a6,2,498,24.9,5.0
de5f2d4aa1e29e756ca9225b1f157474,2,247,49.9,3.0
de73179fb08ccaa16bfbf6c139879855,2,120,75.0,4.5
de7581f6d9e04d67f2018d43df7ab119,2,545,118.80000000000001,5.0
de7cad0a39eabfa2285ef0b891ef404a,3,442,56.95,5.0
de8ce480b6119f2835ce8ad07c326793,2,196,141.0,5.0
de907ee6190d3fd70be7e607a3ddbbf7,2,625,38.89,3.0
de94babd284639522797831b81b3d239,3,274,417.81,1.0
de9f979be63bbed5045c2bf762dd2eff,2,371,19.9,1.0
deb36ab6f093fd67bc5eb3801b6d4390,2,104,50.9,5.0
